state_code,precinct,n_elections,years_available,pri_mean,pri_sd,pan_mean,pan_sd,prd_mean,prd_sd,turnout_mean,turnout_sd,margin_mean,margin_sd,max_registered,n_distinct_incumbents,state,mun,mun_code,year_pre2015,incumbent_party_pre2015,runnerup_party_pre2015,incumbent_party_vote_pre2015,runnerup_party_vote_pre2015,share_incumbent_party_valid_vote_pre2015,share_runnerup_party_valid_vote_pre2015,mun_winning_margin_pre2015,PRI_vote_pre2015,share_PRI_valid_vote_pre2015,PAN_vote_pre2015,share_PAN_valid_vote_pre2015,PRD_vote_pre2015,share_PRD_valid_vote_pre2015,MORENA_vote_pre2015,share_MORENA_valid_vote_pre2015,valid_pre2015,total_pre2015,registered_voters_pre2015,turnout_pre2015,year_post2015,share_PRI_valid_vote_post2015,share_PAN_valid_vote_post2015,share_PRD_valid_vote_post2015,turnout_post2015
11.0,1895.0,4,2009;2012;2015;2018,0.3809674897767359,0.124654445667527,0.3908843708946833,0.1126020870006984,0.0614839786261087,0.0313242579199552,0.6275424911584315,0.0216966475798417,0.13704469845,0.0784178280985072,2113.0,2,GUANAJUATO,OCAMPO,11022.0,2015.0,PAN,PRI_PVEM,482.0,,0.3862179487179487,,0.0562894322,595.0,0.4767628205128205,482.0,0.3862179487179487,111.0,0.0889423076923077,,,1248.0,1277.0,2031.0,0.6287543082225505,2018.0,0.2400312744331509,0.2806880375293197,0.0273651290070367,0.6204448651206815
11.0,2480.0,4,2009;2012;2015;2018,0.3541094852658338,0.1629952397741766,0.4819628675377968,0.0458119046987319,0.0081648383196195,0.0016066283501253,0.4797777929347354,0.0800378049894637,0.181921564075,0.1113847192924064,1180.0,2,GUANAJUATO,SAN FRANCISCO DEL RINCÃN,11031.0,2015.0,PRI,PAN,119.0,190.0,0.2909535452322738,0.4645476772616136,0.1806016416,119.0,0.2909535452322738,190.0,0.4645476772616136,3.0,0.0073349633251833,4.0,0.0097799511002444,409.0,420.0,1085.0,0.3870967741935484,2018.0,0.2321428571428571,0.5339285714285714,0.0071428571428571,0.4906779661016949
11.0,2491.0,4,2009;2012;2015;2018,0.5424045947765663,0.1282389811399203,0.239335538327269,0.04980214634837,0.0117050450395873,0.0094176080344177,0.5107343201080858,0.0458696627633396,0.181921564075,0.1113847192924064,1118.0,2,GUANAJUATO,SAN FRANCISCO DEL RINCÃN,11031.0,2015.0,PRI,PAN,232.0,98.0,0.4754098360655737,0.2008196721311475,0.1806016416,232.0,0.4754098360655737,98.0,0.2008196721311475,11.0,0.0225409836065573,13.0,0.026639344262295,488.0,505.0,1074.0,0.4702048417132216,2018.0,0.4615384615384616,0.2216117216117216,0.0054945054945054,0.5080500894454383
12.0,177.0,4,2008;2012;2015;2018,0.2724271415869336,0.0934677208406867,0.1249860030932829,0.0869454501291835,0.3012132284106878,0.1704589884673145,0.4881403322658895,0.081231599615201,0.084947700775,0.0890592850263184,1604.0,3,GUERRERO,ACAPULCO DE JUAREZ,12001.0,2015.0,MC,PRI_PVEM,53.0,,0.082942097026604,,0.2035100456,167.0,0.2613458528951486,142.0,0.2222222222222222,163.0,0.2550860719874804,31.0,0.0485133020344287,639.0,668.0,1485.0,0.4498316498316498,2018.0,0.1444723618090452,0.164572864321608,0.164572864321608,0.5818181818181818
12.0,319.0,4,2008;2012;2015;2018,0.2951213552883786,0.0534620730927681,0.1003358498964018,0.0486595290751654,0.3432824926746528,0.1471070243628921,0.5205400403946028,0.0956719874262943,0.084947700775,0.0890592850263184,1668.0,3,GUERRERO,ACAPULCO DE JUAREZ,12001.0,2015.0,MC,PRI_PVEM,81.0,,0.1207153502235469,,0.2035100456,199.0,0.2965722801788376,39.0,0.0581222056631892,236.0,0.3517138599105812,27.0,0.0402384500745156,671.0,750.0,1595.0,0.4702194357366771,2018.0,0.2968421052631579,0.1705263157894737,0.1705263157894737,0.6433522369250158
12.0,733.0,4,2008;2012;2015;2018,0.3389526227115378,0.0589395262404577,0.0637201260320085,0.0794398079497775,0.4431649998456253,0.1845983350872268,0.6776554415774286,0.0414261458388207,0.127670419975,0.1176956706884957,355.0,2,GUERRERO,AZOYU,12013.0,2015.0,PRI,PRD,76.0,126.0,0.329004329004329,0.5454545454545454,0.077568741,76.0,0.329004329004329,1.0,0.0043290043290043,126.0,0.5454545454545454,13.0,0.0562770562770562,231.0,254.0,349.0,0.7277936962750716,2018.0,0.3686635944700461,0.0046082949308755,0.1705069124423963,0.6422535211267606
12.0,751.0,4,2008;2012;2015;2018,0.2761414489244314,0.1830979185512677,0.0246177646421065,0.0304486304825432,0.3944531269959048,0.1972874878776795,0.7890041575233272,0.05325467227232,0.127670419975,0.1176956706884957,317.0,2,GUERRERO,AZOYU,12013.0,2015.0,PRI,PRD,23.0,114.0,0.1055045871559633,0.5229357798165137,0.077568741,23.0,0.1055045871559633,,,114.0,0.5229357798165137,,,218.0,240.0,285.0,0.8421052631578947,2018.0,0.1393442622950819,0.0040983606557377,0.1229508196721311,0.7886435331230284
12.0,1117.0,4,2008;2012;2015;2018,0.4043591662519723,0.1235164324414995,0.0317967046506133,0.0174929884116294,0.3913505163462609,0.1059675470578514,0.6253841158132825,0.0401031457837558,0.062756456425,0.0669937360030717,1555.0,2,GUERRERO,CHILAPA DE ALVAREZ,12028.0,2015.0,PRI_PVEM,PRD_PT_PC,292.0,,0.3310657596371882,,0.0059038067,292.0,0.3310657596371882,16.0,0.0181405895691609,364.0,0.4126984126984127,25.0,0.028344671201814,882.0,915.0,1525.0,0.6,2018.0,0.2864372469635627,0.0192307692307692,0.2864372469635627,0.6559485530546624
12.0,1122.0,4,2008;2012;2015;2018,0.469143329249631,0.1233959631053094,0.0214678815110619,0.0111211966255775,0.3289285558860212,0.1422780866123307,0.6085226945521813,0.0638039489313798,0.062756456425,0.0669937360030717,2025.0,2,GUERRERO,CHILAPA DE ALVAREZ,12028.0,2015.0,PRI_PVEM,PRD_PT_PC,471.0,,0.4357076780758557,,0.0059038067,471.0,0.4357076780758557,12.0,0.0111008325624421,392.0,0.362627197039778,51.0,0.0471785383903792,1081.0,1147.0,1915.0,0.5989556135770235,2018.0,0.3454968944099379,0.0240683229813664,0.1739130434782608,0.668641975308642
12.0,2586.0,4,2008;2012;2015;2018,0.4201566989474894,0.1911603134788738,0.0953377822980703,0.0886817793522281,0.1822765629218452,0.0745312254122173,0.6233634215801547,0.0567251810458093,0.14239148975,0.1373181800704616,2519.0,3,GUERRERO,TLAPA DE COMONFORT,12066.0,2015.0,PT,PRI,229.0,769.0,0.1603641456582633,0.538515406162465,0.0433821982,769.0,0.538515406162465,8.0,0.0056022408963585,205.0,0.1435574229691876,36.0,0.0252100840336134,1428.0,1495.0,2341.0,0.6386159760785989,2018.0,0.2968553459119497,0.0974842767295597,0.0974842767295597,0.6907502977371973
12.0,2598.0,4,2008;2012;2015;2018,0.4867992882143668,0.3208668658732705,0.0379415244211593,0.0390778971519352,0.3395384456927816,0.4072447261900976,0.3541792715162085,0.0637389883266631,0.14239148975,0.1373181800704616,758.0,3,GUERRERO,TLAPA DE COMONFORT,12066.0,2015.0,PT,PRI,32.0,187.0,0.1434977578475336,0.8385650224215246,0.0433821982,187.0,0.8385650224215246,,,4.0,0.0179372197309417,,,223.0,243.0,688.0,0.3531976744186046,2018.0,0.5737704918032787,0.0655737704918032,0.0655737704918032,0.2651715039577836
13.0,579.0,3,2008;2011;2016,0.1844482561463693,0.0562774522247955,0.1696779111873451,0.1628757872578733,0.2020773775490756,0.2027659353865598,0.511621326156404,0.076103959440227,0.0689022752666666,0.0667494855933632,896.0,3,HIDALGO,IXMIQUILPAN,13030.0,2011.0,PRI,PAN,69.0,26.0,0.1446540880503144,0.0545073375262054,0.0413473469,69.0,0.1446540880503144,26.0,0.0545073375262054,28.0,0.0587002096436058,,,477.0,489.0,896.0,0.5457589285714286,2016.0,,,,0.5646794150731158
13.0,668.0,3,2008;2011;2016,0.2333164598639804,0.1188351466415288,0.2296951537490154,0.0507295910650028,0.3294700974849494,0.1918326696813732,0.7147745689116198,0.0173094777528795,0.178148377,0.0323576842987984,2110.0,3,HIDALGO,METEPEC,13035.0,2011.0,PRD,PRI,295.0,483.0,0.1938239159001314,0.3173455978975033,0.1903445734,483.0,0.3173455978975033,295.0,0.1938239159001314,295.0,0.1938239159001314,,,1522.0,1534.0,2110.0,0.7270142180094786,2016.0,,,,
13.0,671.0,3,2008;2011;2016,0.1676420256480679,0.0491791250008686,0.1464253269389221,0.0834566165909333,0.2749218304354256,0.0982648813713437,0.6698354618070502,0.0262624200311548,0.178148377,0.0323576842987984,966.0,3,HIDALGO,METEPEC,13035.0,2011.0,PRD,PRI,136.0,134.0,0.2054380664652568,0.202416918429003,0.1903445734,134.0,0.202416918429003,136.0,0.2054380664652568,136.0,0.2054380664652568,,,662.0,665.0,966.0,0.6884057971014492,2016.0,,,,
13.0,1209.0,3,2008;2011;2016,0.4313280985472663,0.0884177054458636,0.1157285435578271,0.0543056548612206,0.1981538511149449,0.2205813795057901,0.4277611629391787,0.0124096696576503,0.0932442019,0.0915232642595081,1387.0,1,HIDALGO,TEPEAPULCO,13061.0,2011.0,PRI,PRD,281.0,24.0,0.4938488576449912,0.0421792618629174,0.0947160215,281.0,0.4938488576449912,44.0,0.0773286467486819,24.0,0.0421792618629174,,,569.0,594.0,1387.0,0.4282624369142033,2016.0,,,,0.4399126001456664
13.0,1218.0,3,2008;2011;2016,0.4859751094339076,0.0347635082863182,0.1939176073825867,0.1412342605232768,0.1211598729084659,0.0763411856110399,0.5767022657034843,0.0280859744127289,0.0932442019,0.0915232642595081,971.0,1,HIDALGO,TEPEAPULCO,13061.0,2011.0,PRI,PRD,266.0,35.0,0.510556621880998,0.0671785028790787,0.0947160215,266.0,0.510556621880998,49.0,0.0940499040307101,35.0,0.0671785028790787,,,521.0,539.0,963.0,0.5597092419522326,2016.0,,,,0.6091205211726385
14.0,259.0,3,2009;2012;2015,0.3374253779912991,0.0557263208033543,0.2629467583272544,0.0946885983630204,0.0680792430225488,0.0135367992896003,0.4901583876436935,0.0387674838125212,0.0448385984,0.0450965076575141,2146.0,3,JALISCO,LA BARCA,14018.0,2015.0,PRI_PVEM,PAN,272.0,153.0,0.2730923694779116,0.1536144578313253,0.0038913475,272.0,0.2730923694779116,153.0,0.1536144578313253,61.0,0.0612449799196787,43.0,0.0431726907630522,996.0,1017.0,2068.0,0.4917794970986461,,,,,
14.0,260.0,3,2009;2012;2015,0.2925367114803149,0.0649335058438389,0.3186276803591651,0.1351779032511678,0.0674206547953423,0.0195856332234081,0.5649988330861734,0.0524994757175548,0.0448385984,0.0450965076575141,2275.0,3,JALISCO,LA BARCA,14018.0,2015.0,PRI_PVEM,PAN,301.0,193.0,0.2594827586206896,0.1663793103448276,0.0038913475,301.0,0.2594827586206896,193.0,0.1663793103448276,65.0,0.0560344827586206,90.0,0.0775862068965517,1160.0,1181.0,2275.0,0.5191208791208791,,,,,
14.0,616.0,3,2009;2012;2015,0.5472178129053795,0.184038451338891,0.2915494153381943,0.2118795727532644,0.0295561893133889,0.0312053711126353,0.6152056038849876,0.0925155458595098,0.1074074530333333,0.0486744440417976,1218.0,3,JALISCO,GUADALAJARA,14039.0,2015.0,PRI_PVEM,PAN,225.0,53.0,0.340393343419062,0.0801815431164901,0.058852114,225.0,0.340393343419062,53.0,0.0801815431164901,4.0,0.0060514372163388,8.0,0.0121028744326777,661.0,676.0,,,,,,,
14.0,1330.0,3,2009;2012;2015,0.5342355234875851,0.1626699014352261,0.238465345835888,0.1481051893502522,0.0342917460024328,0.0180101129591608,0.487649868080274,0.093925719676636,0.1074074530333333,0.0486744440417976,2386.0,3,JALISCO,GUADALAJARA,14039.0,2015.0,PRI_PVEM,PAN,363.0,68.0,0.3689024390243902,0.0691056910569105,0.058852114,363.0,0.3689024390243902,68.0,0.0691056910569105,16.0,0.016260162601626,13.0,0.0132113821138211,984.0,1017.0,,,,,,,
14.0,1709.0,3,2009;2012;2015,0.5320634170005764,0.2043690034323361,0.5889786273352642,0.4500087700857086,0.0312555398348792,0.0253036480313684,0.5575718708536046,0.0695097537313232,0.1399340700666666,0.1091766492835718,1900.0,3,JALISCO,LAGOS DE MORENO,14053.0,2015.0,PRI_PVEM,PAN,270.0,266.0,0.3114186851211072,0.3068050749711649,0.0309803054,270.0,0.3114186851211072,266.0,0.3068050749711649,3.0,0.0034602076124567,34.0,0.0392156862745098,867.0,891.0,,,,,,,
14.0,1736.0,3,2009;2012;2015,0.5212491211725012,0.2133656817861208,0.5460481418252482,0.3898901177675958,0.0411350385658193,0.0347464143539496,0.602525413135991,0.040865583470279,0.1399340700666666,0.1091766492835718,1674.0,3,JALISCO,LAGOS DE MORENO,14053.0,2015.0,PRI_PVEM,PAN,308.0,208.0,0.3347826086956522,0.2260869565217391,0.0309803054,308.0,0.3347826086956522,208.0,0.2260869565217391,1.0,0.0010869565217391,31.0,0.033695652173913,920.0,938.0,,,,,,,
14.0,1858.0,3,2009;2012;2015,0.4931937225592489,0.2031822148814626,0.2620177720149091,0.1767042977585214,0.1352759466084496,0.2029866690449858,0.5741451596246164,0.0032419828152698,0.1811702694333333,0.1373854730541169,1684.0,3,JALISCO,OCOTLÃN,14063.0,2015.0,PRI_PVEM,PAN,214.0,81.0,0.2600243013365735,0.0984204131227217,0.0683849713,214.0,0.2600243013365735,81.0,0.0984204131227217,13.0,0.0157958687727825,9.0,0.0109356014580801,823.0,837.0,,,,,,,
14.0,1875.0,3,2009;2012;2015,0.4540059161701847,0.1788797483598408,0.2598104451860766,0.1703912473251247,0.0867327926104614,0.1213629062178697,0.5504209817293929,0.0382636632372311,0.1811702694333333,0.1373854730541169,3330.0,3,JALISCO,OCOTLÃN,14063.0,2015.0,PRI_PVEM,PAN,411.0,151.0,0.2477396021699819,0.0910186859553948,0.0683849713,411.0,0.2477396021699819,151.0,0.0910186859553948,15.0,0.0090415913200723,28.0,0.0168776371308016,1659.0,1698.0,,,,,,,
14.0,2152.0,3,2009;2012;2015,0.6042908762420958,0.305551088885485,0.0777777777777777,0.0314269680527354,0.590625,0.1546796083845572,0.7230510752688173,0.0267065867625564,0.1044985827,0.0140728285845752,240.0,2,JALISCO,SAN SEBASTIAN DEL OESTE,14080.0,2015.0,PRI,PRD,75.0,,0.4573170731707317,,0.0907390084,75.0,0.4573170731707317,,,,,,,164.0,164.0,,,,,,,
14.0,2154.0,3,2009;2012;2015,0.5937163925489769,0.1865924122164226,0.0688107184055815,0.0436935796466399,0.4986866061625272,0.2531986923112981,0.6299857720175039,0.0601739940588638,0.1044985827,0.0140728285845752,589.0,2,JALISCO,SAN SEBASTIAN DEL OESTE,14080.0,2015.0,PRI,PRD,154.0,,0.4207650273224044,,0.0907390084,154.0,0.4207650273224044,,,,,,,366.0,370.0,,,,,,,
14.0,2893.0,3,2009;2012;2015,0.4074119116263938,0.1882209372952,0.1029595415345145,0.0339325961062357,0.0323976569092343,0.0256359358384554,0.5990816821672419,0.0270258426065454,0.0782451612333333,0.1097889948665815,1342.0,2,JALISCO,ZACOALCO DE TORRES,14119.0,2015.0,PRI,MC,222.0,214.0,0.3045267489711934,0.2935528120713306,0.2050184502,222.0,0.3045267489711934,48.0,0.0658436213991769,10.0,0.0137174211248285,205.0,0.2812071330589849,729.0,756.0,1324.0,0.5709969788519638,,,,,
14.0,2894.0,3,2009;2012;2015,0.4273694264767372,0.2235258227463036,0.1345478526580127,0.0713052763878024,0.0428236200317605,0.0507051278771285,0.5658865958108247,0.0103661959526026,0.0782451612333333,0.1097889948665815,928.0,2,JALISCO,ZACOALCO DE TORRES,14119.0,2015.0,PRI,MC,136.0,196.0,0.2845188284518828,0.4100418410041841,0.2050184502,136.0,0.2845188284518828,25.0,0.0523012552301255,2.0,0.00418410041841,94.0,0.196652719665272,478.0,487.0,873.0,0.5578465063001146,,,,,
14.0,2964.0,3,2009;2012;2015,0.4098730873108791,0.167219585843941,0.3905260510430369,0.2308966977473787,0.0432689054704539,0.0381820341341692,0.5357993470995663,0.1020045517520054,0.0690473513666666,0.0233195645604955,6763.0,3,JALISCO,ZAPOPAN,14120.0,2015.0,PRI_PVEM,PAN,747.0,465.0,0.2357954545454545,0.146780303030303,0.0696464083,747.0,0.2357954545454545,465.0,0.146780303030303,56.0,0.0176767676767676,66.0,0.0208333333333333,3168.0,3256.0,6763.0,0.4814431465326039,,,,,
14.0,3077.0,3,2009;2012;2015,0.3682167688420097,0.2376640800800795,0.6843666086610295,0.5472864333866209,0.0255160822871225,0.024379729400174,0.5804647409182084,0.0781214392927986,0.0690473513666666,0.0233195645604955,2705.0,3,JALISCO,ZAPOPAN,14120.0,2015.0,PRI_PVEM,PAN,218.0,286.0,0.1530898876404494,0.2008426966292134,0.0696464083,218.0,0.1530898876404494,286.0,0.2008426966292134,5.0,0.0035112359550561,9.0,0.0063202247191011,1424.0,1461.0,2611.0,0.5595557257755649,,,,,
15.0,121.0,3,2009;2012;2018,0.3646270175934205,0.1588271050517521,0.2163376706943931,0.0808616513920922,0.2488449764043243,0.1203661944300904,0.6639025041072851,0.042756037999028,0.1197997071333333,0.0694448532648813,3646.0,2,MEXICO,ALMOLOYA DE JUAREZ,15005.0,2012.0,PRI,PT,1061.0,672.0,0.5206084396467124,0.3297350343473994,0.0928962792,1061.0,0.5206084396467124,305.0,0.1496565260058881,672.0,0.3297350343473994,,,2038.0,2097.0,3086.0,0.6795204147764096,2018.0,0.2030995106035889,0.3062805872756933,0.3062805872756933,0.6966538672517828
15.0,144.0,3,2009;2012;2018,0.3672334434456423,0.1085081354977028,0.1165716169805795,0.0689222046836972,0.2088495043747747,0.1908291985096123,0.668627602155254,0.0171991898396331,0.1197997071333333,0.0694448532648813,2863.0,2,MEXICO,ALMOLOYA DE JUAREZ,15005.0,2012.0,PRI,PT,770.0,651.0,0.4833647206528562,0.4086629001883239,0.0928962792,770.0,0.4833647206528562,172.0,0.1079723791588198,651.0,0.4086629001883239,,,1593.0,1632.0,2473.0,0.6599272139102305,2018.0,0.2684350132625994,0.1893899204244032,0.1893899204244032,0.6884387006636395
15.0,178.0,3,2009;2012;2018,0.4856529918079566,0.0830907996430513,0.2329551541642561,0.294343746470006,0.442300193208294,0.0033585643129124,0.7613915617073821,0.0867882918301556,0.0907532041,0.0774979532514467,397.0,3,MEXICO,AMATEPEC,15008.0,2012.0,PRI,PRD,150.0,124.0,0.5319148936170213,0.4397163120567376,0.0034906663,150.0,0.5319148936170213,7.0,0.0248226950354609,124.0,0.4397163120567376,,,282.0,293.0,390.0,0.7512820512820513,2018.0,0.3897280966767371,0.4410876132930513,0.4410876132930513,0.8527918781725888
15.0,535.0,3,2009;2012;2018,0.383137953880074,0.165265151678112,0.236465498695103,0.036468433629262,0.2208399911902241,0.04106294971318,0.6775188245316991,0.1027978443669285,0.1414520541,0.1180026103027505,1905.0,2,MEXICO,COACALCO DE BERRIOZABAL,15020.0,2012.0,PRI,PRD,573.0,208.0,0.4778982485404504,0.1734778982485404,0.2746917308,573.0,0.4778982485404504,320.0,0.2668890742285237,208.0,0.1734778982485404,,,1199.0,1256.0,1777.0,0.706809229037704,2018.0,0.1923076923076923,0.2464678178963893,0.2464678178963893,0.7624926513815403
15.0,576.0,3,2009;2012;2018,0.36711838275828,0.1436449299506222,0.3007544257001033,0.0617402461796745,0.2372393248805838,0.0729839633512316,0.6986257338457241,0.1045341733618669,0.1414520541,0.1180026103027505,1663.0,2,MEXICO,COACALCO DE BERRIOZABAL,15020.0,2012.0,PRI,PRD,458.0,208.0,0.4159854677565849,0.1889191643960036,0.2746917308,458.0,0.4159854677565849,385.0,0.3496821071752952,208.0,0.1889191643960036,,,1101.0,1162.0,1552.0,0.7487113402061856,2018.0,0.2054154995331465,0.3211951447245565,0.3211951447245565,0.7686932215234102
15.0,707.0,3,2009;2012;2018,0.4191826971003148,0.274006980282217,0.2516191225170127,0.0354366018507681,0.1782767977049929,0.1011107122038187,0.5778433428076649,0.0812757500993221,0.1189050917666666,0.0826975158214595,2355.0,2,MEXICO,CUAUTITLAN IZCALLI,15121.0,2012.0,PRI,PAN,426.0,272.0,0.4517497348886532,0.288441145281018,0.2071152446,426.0,0.4517497348886532,272.0,0.288441145281018,211.0,0.2237539766702014,,,943.0,999.0,1705.0,0.5859237536656892,2018.0,0.1303475935828877,0.248663101604278,0.248663101604278,0.6547770700636942
15.0,747.0,3,2009;2012;2018,0.382867050181739,0.2189918480505707,0.3001469718231946,0.021642132746186,0.1877300597677011,0.1287003278118971,0.6577196518966331,0.1179775777510441,0.1189050917666666,0.0826975158214595,1433.0,2,MEXICO,CUAUTITLAN IZCALLI,15121.0,2012.0,PRI,PAN,316.0,195.0,0.44950213371266,0.2773826458036984,0.2071152446,316.0,0.44950213371266,195.0,0.2773826458036984,149.0,0.2119487908961593,,,703.0,932.0,1267.0,0.7355958958168903,2018.0,0.1382978723404255,0.3026004728132387,0.3026004728132387,0.7155812036273702
15.0,915.0,3,2009;2012;2018,0.2881842537240063,0.1386524033472844,0.1023033710498706,0.0681552790042988,0.3120205677796194,0.1362569783263798,0.5374518535149428,0.0968662283223441,0.1198860999,0.1030541586755389,2300.0,2,MEXICO,VALLE DE CHALCO SOLIDARIDAD,15122.0,2012.0,PRI,PRD,371.0,493.0,0.3400549954170486,0.4518790100824931,0.1676835538,371.0,0.3400549954170486,83.0,0.076076993583868,493.0,0.4518790100824931,,,1091.0,1205.0,2096.0,0.5749045801526718,2018.0,0.1310751104565537,0.1796759941089838,0.1796759941089838,0.61
15.0,970.0,3,2009;2012;2018,0.2902646864635221,0.14484931817395,0.1159511972012408,0.1038062560200127,0.3644811961862975,0.1285648350590026,0.5587967541367906,0.088530232892831,0.1198860999,0.1030541586755389,2138.0,2,MEXICO,VALLE DE CHALCO SOLIDARIDAD,15122.0,2012.0,PRI,PRD,368.0,530.0,0.3410565338276182,0.4911955514365153,0.1676835538,368.0,0.3410565338276182,80.0,0.0741427247451343,530.0,0.4911955514365153,,,1079.0,1209.0,2017.0,0.5994050570153694,2018.0,0.1268598277212216,0.2341425215348473,0.2341425215348473,0.6197380729653882
15.0,1208.0,3,2009;2012;2018,0.4888706591053537,0.0455645931300316,0.1153183859045051,0.0176850167000611,0.2558651263729324,0.1329705627782479,0.5584833124078279,0.0964635115462711,0.2295999557333333,0.154574555186154,2898.0,2,MEXICO,CHIMALHUACAN,15031.0,2012.0,PRI,PRD_PT,678.0,,0.5067264573991032,,0.3108806789,678.0,0.5067264573991032,142.0,0.1061285500747384,471.0,0.3520179372197309,,,1338.0,1447.0,2429.0,0.5957184026348291,2018.0,0.4370824053452116,0.104120267260579,0.104120267260579,0.6307798481711525
15.0,1321.0,3,2009;2012;2018,0.4051966582554364,0.220239723620735,0.1555609297925432,0.0675019306853507,0.3037158276352086,0.0694428886727602,0.5494190626661188,0.07003001292052,0.1955833179666666,0.1233567031366839,10827.0,2,MEXICO,ECATEPEC DE MORELOS,15033.0,2012.0,PRI,PRD_PT,2562.0,1905.0,0.4919354838709677,0.3657834101382488,0.2871736685,2562.0,0.4919354838709677,741.0,0.1422811059907834,1905.0,0.3657834101382488,,,5208.0,5320.0,9126.0,0.5829498137190445,2018.0,0.1547938714263149,0.2287158426788817,0.2287158426788817,0.5963794218158308
15.0,1828.0,3,2009;2012;2018,0.4110980963007726,0.1974280974066309,0.1594389476967952,0.0211027240243247,0.2731887738582554,0.1027360482907682,0.5696946153366893,0.1073172266895684,0.1955833179666666,0.1233567031366839,2631.0,2,MEXICO,ECATEPEC DE MORELOS,15033.0,2012.0,PRI,PRD_PT,695.0,584.0,0.4521795705920625,0.379960962914769,0.2871736685,695.0,0.4521795705920625,258.0,0.1678594664931685,584.0,0.379960962914769,,,1537.0,1575.0,2598.0,0.6062355658198614,2018.0,0.1963613550815558,0.1750313676286072,0.1750313676286072,0.6539695268644747
15.0,2013.0,3,2009;2012;2018,0.3718592294008224,0.1215069883115802,0.5712706230531814,0.0980074464981634,0.2476243239970462,0.3784788047101551,0.6418973364864524,0.1413321406240478,0.0591441182,0.0756850623663391,1192.0,3,MEXICO,HUIXQUILUCAN,15037.0,2012.0,PRI,PAN,287.0,344.0,0.4277198211624441,0.5126676602086438,0.1454994145,287.0,0.4277198211624441,344.0,0.5126676602086438,28.0,0.0417287630402384,,,671.0,683.0,1014.0,0.6735700197238659,2018.0,0.2324675324675325,0.6844155844155844,0.6844155844155844,0.7647058823529411
15.0,2027.0,3,2009;2012;2018,0.3902666677319243,0.1798871710810882,0.4096613684591258,0.1292710152429557,0.2630974163175331,0.2603339175367954,0.6001217246328814,0.0417094032128631,0.0591441182,0.0756850623663391,7378.0,3,MEXICO,HUIXQUILUCAN,15037.0,2012.0,PRI,PAN,1388.0,991.0,0.4519700423314882,0.3226961901660697,0.1454994145,1388.0,0.4519700423314882,991.0,0.3226961901660697,507.0,0.1650928036470205,,,3071.0,3342.0,5715.0,0.5847769028871391,2018.0,0.187647944910695,0.5582095975898429,0.5582095975898429,0.6473298997018162
15.0,2467.0,3,2009;2012;2018,0.4814215015280306,0.1824207821859514,0.1865322609810141,0.0386207135120871,0.1785156894375706,0.0349348161098491,0.6786689486314497,0.0841413248985923,0.1541712509333333,0.1513289358164734,1259.0,2,MEXICO,METEPEC,15054.0,2012.0,PRI,PAN,491.0,195.0,0.5810650887573965,0.2307692307692308,0.30878136,491.0,0.5810650887573965,195.0,0.2307692307692308,126.0,0.1491124260355029,,,845.0,874.0,1259.0,0.6942017474185862,2018.0,0.2708803611738149,0.1693002257336343,0.1693002257336343,0.7539616346955796
15.0,2533.0,3,2009;2012;2018,0.4253707114788097,0.1786776871070987,0.2353956541403174,0.05862365755495,0.2462451299190028,0.0322789388315628,0.6779923816111239,0.0473912580227012,0.1541712509333333,0.1513289358164734,2809.0,2,MEXICO,METEPEC,15054.0,2012.0,PRI,PAN,769.0,432.0,0.490121096239643,0.2753346080305927,0.30878136,769.0,0.490121096239643,432.0,0.2753346080305927,328.0,0.2090503505417463,,,1569.0,1616.0,2352.0,0.6870748299319728,2018.0,0.2233451237998989,0.2627589691763517,0.2627589691763517,0.720185119259523
15.0,2577.0,3,2009;2012;2018,0.2681904103978503,0.115108939640698,0.5445965955273195,0.0459724525883805,0.2217612331425203,0.2629838752549283,0.7257804627914167,0.1070811810351125,0.0922192072,0.062631528960277,980.0,2,MEXICO,NAUCALPAN DE JUAREZ,15057.0,2012.0,PRI,PAN,213.0,352.0,0.313235294117647,0.5176470588235295,0.160143533,213.0,0.313235294117647,352.0,0.5176470588235295,88.0,0.1294117647058823,,,680.0,692.0,894.0,0.7740492170022372,2018.0,0.1373707533234859,0.518463810930576,0.518463810930576,0.8002309468822171
15.0,2830.0,3,2009;2012;2018,0.2161365211957398,0.0675166964689553,0.650853123269038,0.0405365399478574,0.2555209691809876,0.3510407420585261,0.7033697290640116,0.1369561578815635,0.0922192072,0.062631528960277,1293.0,2,MEXICO,NAUCALPAN DE JUAREZ,15057.0,2012.0,PRI,PAN,214.0,515.0,0.2523584905660377,0.6073113207547169,0.160143533,214.0,0.2523584905660377,515.0,0.6073113207547169,83.0,0.097877358490566,,,848.0,873.0,1145.0,0.7624454148471616,2018.0,0.1382385730211817,0.6577480490523969,0.6577480490523969,0.8008733624454148
15.0,3211.0,3,2009;2012;2018,0.347984275271097,0.1646531922188974,0.271931358908103,0.1050181214914879,0.3248183484617593,0.0834443413986609,0.6538670200256854,0.1487020250461182,0.2675022959333333,0.1119914314061991,772.0,2,MEXICO,NEZAHUALCOYOTL,15058.0,2012.0,PRI,PRD_PT,214.0,,0.3962962962962963,,0.1385814393,214.0,0.3962962962962963,102.0,0.1888888888888888,191.0,0.3537037037037037,,,540.0,562.0,761.0,0.7385019710906702,2018.0,0.1645796064400715,0.3899821109123434,0.3899821109123434,0.7409326424870466
